id,doc_id,title,context,question,answers,answer,context_len,question_len,answer_len,answer_start
mrc-1-001413,9027,전효숙,"순천여자고등학교 졸업, 1973년 이화여자대학교를 졸업하고 1975년 제17회 사법시험에 합격하여 판사로 임용되었고 대법원 재판연구관, 수원지법 부장판사, 사법연수원 교수, 특허법원 부장판사 등을 거쳐 능력을 인정받았다. 2003년 최종영 대법원장의 지명으로 헌법재판소 재판관을 역임하였다.\n\n경제민주화위원회(위원장 장하성이 소액주주들을 대표해 한보철강 부실대출에 책임이 있는 이철수 전 제일은행장 등 임원 4명을 상대로 제기한 손해배상청구소송에서 서울지방법원 민사합의17부는 1998년 7월 24일에 ""한보철강에 부실 대출하여 은행에 막대한 손해를 끼친 점이 인정된다""며 ""원고가 배상을 청구한 400억원 전액을 은행에 배상하라""고 하면서 부실 경영인에 대한 최초의 배상 판결을 했다. \n\n2004년 10월 신행정수도의건설을위한특별조치법 위헌 확인 소송에서 9인의 재판관 중 유일하게 각하 견해를 내었다. 소수의견에서 전효숙 재판관은 다수견해의 문제점을 지적하면서 관습헌법 법리를 부정하였다. 전효숙 재판관은 서울대학교 근대법학교육 백주년 기념관에서 열린 강연에서, 국회가 고도의 정치적인 사안을 정치로 풀기보다는 헌법재판소에 무조건 맡겨서 해결하려는 자세는 헌법재판소에게 부담스럽다며 소회를 밝힌 바 있다.",한보철강의 부실대출 책임자 중 제일은행장이었던 사람은?,"{'answer_start': [213], 'text': ['이철수']}",이철수,625,30,3,213
mrc-0-004516,40536,보름스 의회,"보름스에 1521년 4월 16일 도착한 루터는 다음 날 첫 번 청문회에 참석하였다. 의회에는 카를 5세와 독일의 영주들 그리고 여러명의 추기경 등이 참석하였다. 참석자들은 극단적인 교황주의자, 공정한 심리를 촉구하던 루터 지지자들, 그리고 절충을 통해 문제를 해결하려던 에라스무스 지지자들이 있었다. 에라스무스 지지자들은 루터가 공재설을 포기하고 화체설을 묵인하여 로마 가톨릭교회와 타협할 것을 권하였다. 그러나 루터는 절충안을 받아들이지 않았고 의회는 루터의 신학적 입장을 밝히는 방향으로 나아갔다. 트리에르 대주교의 고문관은 루터에게 두 가지 질문에 답하도록 물었다.\n\n\n첫 번 질문에 루터는 자신의 책들이라 시인하고 자신이 쓴 책들이 더 있다고 대답했다. 두 번째 질문에 루터는 하루의 여유를 구했다.\n\n루터는 4월 17일 저녁에 비엔나의 요하네스 큐스피니아누스에게 편지를 쓰면서 그날에 있었던 일과 다음 날 있을 일에 대해 설명하고 있다.\n\n… 이 순간 나는 황제와 사절들 앞에 서서 철회할 것인가하는 질문을 받았다 … 내일 나는 철회에 대한 답변을 할 것이다. 생각할 시간을 달라는 요청은 받아들여졌지만, 이 하루 이상은 허락이 안될 것이다. 그러나 나는 그리스도께서 내게 은혜를 베풀어 주시는 한 영원히 한 글자도 철회하지 않을 것이다 ….\n\n다음날(4월 18일) 루터는 황제 앞에서 담대히 대답했다.\n\n성서의 증거함과 명백한 이성에 비추어 나의 유죄가 증명되지 않는 이상 나는 교황과 공의회의 권위를 인정하지 않겠습니다. 사실 이 둘은 오류를 범하여 왔고 또 서로 엇갈린 주장을 펴왔습니다. 내 양심은 하나님의 말씀에 사로잡혀 있습니다. 나는 아무것도 철회할 수 없고 또 그럴 생각도 없습니다. 왜냐하면 양심에 반해서 행동하는 것은 안전하지도 못할 뿐만 아니라 현명한 일도 아니기 때문입니다. 하나님이여, 이 몸을 도우소서, 아멘.",루터가 보름스 청문회에 참여한 해는 언제인가요?,"{'answer_start': [5], 'text': ['1521년']}",1521년,931,26,5,5
mrc-0-000232,50007,바실리 박,"바실리 박(Василия Пак: ?-1921년 1월 28일), 조선식 이름 박병길(朴秉吉)은 일제강점기 시기 연해주에서 활동한 조선계 러시아인 항일운동가다.\n\n니콜라옙스크 지역에서 자유단이라는 항일청년단체를 조직했다. 1920년 3월 야코프 트랴피친이 이끄는 볼셰비키 빨치산과 일리야 박이 이끄는 조선계 사할린 빨치산이 니콜라옙스크에 들이닥쳐 일본 군인 뿐 아니라 일본인 민간인과 백계 러시아인, 유대인 등을 4천 여명 학살하는 니콜라옙스크 사건을 일으켰다. 바실리 박은 이때 생존을 도모하기 위해(볼셰비키에게 죽지 않기 위해서이자 동시에 볼셰비키가 물러간 뒤 일본군의 보복을 피하기 위해) 이지택 등 다른 자유단 간부들과 함께 트랴피친을 찾아가 러시아인과 동등한 대우를 해 달라는 조건을 달고 빨치산에 가담했다. 본거지인 니콜라옙스크가 트랴피친과 일리야의 무리에게 초토화 당했기에 바실리를 비롯한 자유단 세력은 어쩔 수 없이 트랴피친 빨치산 부대와 계속 동행하게 되었다.\n\n1920년 9월 트랴피친이 암군 강가에서 또다시 민간인 학살을 벌이자 바실리 등 자유단 세력은 자신들처럼 니콜라옙스크에서 끌려와 빨치산이 된 알렉세이라는 러시아인과 함께 쿠데타를 일으켜 샤령관 트랴피친과 참모장 니나 레베데바(트랴피친의 아내)를 비롯한 빨치산 간부들을 체포, 총살했다. 하지만 트랴피친의 학살극에 적극 가담했던 일리야 박은 이것을 매우 불만스러워했으며, 1921년 1월 28일 기회를 보아 동료 대여섯 명과 함께 바실리 박의 몸의 빈대를 털어주는 척 하다가 뒤에서 총검으로 찔러 암살했다.\n\n2006년 건국훈장 애족장 서훈.",바실리 박이 안전을 위해 만나러 간 사람은?,"{'answer_start': [355], 'text': ['트랴피친']}",트랴피친,799,24,4,355
mrc-0-002243,28806,담로,"담로의 설치는 일반적으로 근초고왕 때에 이루어졌다고 여겨지고 있으나, 고이왕 때 이미 좌평 제도가 있었으므로 담로도 고이왕 때 시작되었다고 보는 견해도 있다. 중앙집권제를 강화하기 위해 설치된 지방 조직으로 중앙의 귀족이 수장으로 임명 받아 파견되었다. 때문에, 담로의 수는 22개로 고정되었기 보다는 시간에 따라 변화가 있었을 것으로 생각된다. \n\n백제는 부여계의 세력이 한강 유역에 정착하면서 세워진 국가로 초기에는 마한에 조공을 바치는 관계였으나, 기원후 1세기 무렵 마한을 공격하였고, 3세기 중엽 고이왕 대에 이르러 대방군 등 당시 후한의 멸망 이후 위나라의 지배하에 있던 다른 세력을 몰아내면서 세력을 확장하였으며, 4세기 후반 근초고왕은 대외정복사업을 벌여 영토를 크게 확장하였다. 그러나 5세기 이후 고구려의 남하로 수도를 웅진으로 옮기고 지방 행정조직을 다시 정비하였다. 22개의 담로가 있었던 시기는 60여년 간 지속되었던 웅진 시기로 여겨진다. 이후 성왕이 수도를 사비로 옮기면서 지방 행정 조직은 수도의 5부와 지방의 5방제로 재편되었다.",영토를 넓히기 위해 대외정복사업을 추진한 백제의 왕은?,"{'answer_start': [360], 'text': ['근초고왕']}",근초고왕,539,30,4,360
mrc-0-000670,20010,네무로 본선,"1896년 홋카이도 철도 부설법에 의해 홋카이도 내 1000마일(약 1600km)의 철도 정비 계획이 수립되자, 홋카이도 청 장관 기타가키 구니미치는 도쿄 제국 대학 교수였던 다나베 사쿠오에게 노선 선정을 위한 조사를 의뢰하였다. 이에 다나베는 대학 교수직에서 퇴임하고 홋카이도청 철도부설부장에 부임해 답사를 수행했다.\n\n그는 도카치 루트의 답사는 나무가 울창해 시야가 좋지 않은 여름을 피해 초봄에 하기로 결정했고, 곧 철도기사 2명과 짐꾼 몇명을 데리고 아사히카와를 출발하였다. 그리고 그는 곰이나 늑대가 돌아다니는 원시림이나 모기, 등에 등이 넘쳐나는 습지 등 미개척지를 도보로 이동하면서 지형, 지질, 경제 효과, 자재의 운반 및 입수방법 등 세부에 걸쳐서 구시로까지 구간을 20일간 답사했다.\n\n당초는 사호로 산 북쪽을 최적 루트로 검토하고 있었으나 답사 결과, 현재의 국도 38호선을 거의 따라가는 구 가리카치터널 루트를 최적안으로 제시하였고, 다나베는 이곳을 「가리카치 고개」라고 이름 붙였다.\n\n후에 다나베가 완공된 철도를 이용해 구시로를 방문했을 때, '12시간의 여행은 지루하셨지요' 라는 위로의 말에 '내가 이전 여기 왔을 땐 20일 걸렸습니다. 그때를 생각하면 12시간만에 여길 통과하는 것은 어쩐지 아쉽네요'라고 대답했다고 한다.\n\n노선이 결정되자, 홋카이도 관립 철도가 아사히카와와 구시로를 연결하는 간선철도로서 착공, 아사히카와와 구시로 양 방향에서 공사가 시작되었다. 아사히카와측은 1899년에 아사히카와 - 비에이간이, 구시로측은 1901년에 구시로 - 시라누카 간이 개업하였고, 1907년 가리가치 터널이 완공되어 가리카치 고개를 포함한 오치아이 - 오비히로간이 개업하면서 아사히카와 - 구시로간 전노선이 완공, 구시로선이 되었다.\n\n1913년에, 다키카와 - 시모후라노 (현재의 후라노) 간에 신선이 놓이면서 기점을 아사히카와에서 다키카와로 변경하였고, 아사히카와 - 후라노간은 후라노선으로 분리되었다.\n\n이후 구시로 동쪽으로 노선 연장이 진행되어 1917년에 앗케시, 1919년에 앗토코, 1920년에 니시와다까지 연장되었으며, 1921년에 네무로까지 연장을 완료하고 동시에 선로 명칭을 네무로 본선으로 고쳤다.\n\n개통 이후 도앙(삿포로 등)과 도동(구시로, 네무로 등)을 연결하는 주요 간선으로서의 지위를 유지하고 있었다. 1966년에 오치아이 - 신토쿠간의 가리카치 고개의 구간을 신선으로 대체하고 1981년에는 단축 루트인 세키쇼 선이 개업하면서, 도앙에서 도카치, 구시로를 연결하는 대부분의 열차 운전 계통이 종래의 다키카와 경유에서 세키쇼 선 경유로 변경되어 대폭적인 소요시간 단축이 이루어졌다. 이로 인해 네무로 본선에선 신카리카치 터널 이북을 통과하는 우등 열차가 거의 없어졌다. 1997년에는 구시로시와 오비히로시의 출자로 「도동 고속 철도 개발」(본사 삿포로시, 현재의 홋카이도 고속 철도 개발의 전신)이 설립되어 세키쇼 선과 네무로 본선 신카리카치 터널 - 구시로 구간의 고속화 개량 사업이 실시되었다.",다나베가 구시로로 가기 위해 완공된 열차에 타고 있었던 시간은?,"{'answer_start': [549], 'text': ['12시간']}",12시간,1501,35,4,549
mrc-0-004877,57819,8.3 인민소비품생산운동,"이 8.3 인민소비품 생산 규정으로 인하여 1989년부터 현재인 2020년까지 한번도 중단되지 않고 가내작업반이 유지될 수 있도록 허가를 하였고 특히 사적 기업 설립권을 법제화를 하여 인정하는 것을 확정하는 계기가 되었다.\n\n하지만 결국 제대로된 법안이 설립이 되지 못하여 조선민주주의인민공화국의 내각의 규정으로 존재만 하여 결국 상업법의 개정이 절실히 중요하였고 이때 사회주의 상업법을 개정을 하였으며 이때 2004년에 사회주의 상업법에 가내작업반에 대한 법안이 수록되었다.\n\n중앙상업지도기관과 지방정권기관은 주민지역의 특성과 주민의 수요에 맞게 전문, 종합서비스망을 합리적으로 배치하며 서비스 업종을 실정에 맞게 정해주어야 한다고 되어 있으며 상점, 식당, 서비스업소를 운영하려는 해당 기관과 기업소 및 협동 단체는 해당 상업지도기관의 영업허가를 받아야 하며 영업활동을 정해진 질서대로 하여야 한다고 수록이 되어 있다.\n\n지방정권기관과 편의봉사기관과 기업소 및 협동 단체는 편의서비스 가내작업반과 가내편의서비스직원을 널리 운영하여야 한다고 되어 있으며 편의서비스 가내작업반과 가내편의서비스직원의 조직과 배치는 상업지도기관이 하게 되어 있다. \n\n국가계획기관과 무역기관, 해당 기관은 편의서비스용 자재와 부속품을 계획에 맞물려 보장하고 상업지도기관은 편의서비스용 자재, 부속품을 정상적으로 공급하여야 한다고 되어 있어 현재 가내작업반이 서로 무역을 하며 자재를 공급받을 수 있도록 법적으로 허용이 되어 있다.",가내작업반에 대한 법률의 안건이 사회주의 상업법에 기록된 해는?,"{'answer_start': [231], 'text': ['2004년']}",2004년,741,35,5,231
mrc-0-002347,57526,그라노비타야궁,"그라노비타야궁이라는 이름은 궁전의 동쪽 파사드에 있는 정교한 석재 장식물들 때문에 붙은 이름이다. 현재의 그라노비타야궁은 한때 순백의 석회암으로 지어진 거대한 궁전의 일부이다. 외부 정면에서 바라볼 때에는 3층의 직사각형 건물로 보이나, 실제로 안에 들어가 보면 반지하실을 가진 1층짜리 건물이다. 서쪽 면에는 통로가 있어 곧바로 크렘린 대궁전의 중앙 건물로 출입할 수 있도록 설계되어 있다.\n\n그라노비타야궁의 1층에는 현관과 함께 거대한 주 홀이 자리하고 있다. 둘 다 모두 아름다운 프레스코화와 정교한 석재 장식으로 마감되어 있으며, 주 홀의 면적은 약 500 m² (5,380 ft²)에 달한다. 주 홀의 현관, 벽, 그리고 홀의 천장들은 모두 러시아 정교회와 러시아 역사를 상징하는 프레스코화로 뒤덮여 있다. 이 프레스코화들은 1880년에 알렉산드르 3세에 의하여 복구된 것들이다. 이 곳은 16세기와 17세기에 차르들의 알현실로 활용되었으며, 현재도 러시아의 공식적인 행사 때 알현실의 용도를 하고 있다. \n\n건물의 남쪽 파사드에는 '붉은 계단'이 있다. 붉은 계단은 난간에 사자 장식이 있는 계단으로, 차르들이 이 계단을 내려와 즉위식을 하기 위해 교회로 들어갔다. 이 계단이 마지막으로 이 용도로 사용된 것은 1896년에 니콜라이 2세의 즉위식 때였다. 1682년 때의 반란에는 당시 황제였던 표트르 1세의 정적들이 이 계단으로 굴러떨어져 밑에서 기다리고 있던 군사들에 의해 목숨을 잃었기도 하다. 1930년대에 이오시프 스탈린은 이 계단을 군주제의 상징물로 여겨 없애버렸으나, 소련이 붕괴된 이후 1994년에 막대한 비용을 들여 다시 복원하였다.",스탈린이 철거한 계단이 복구된 것은 몇 년도인가?,"{'answer_start': [794], 'text': ['1994년']}",1994년,821,27,5,794
mrc-0-002274,26295,알리바바 그룹,"창업자는 전직 영어강사였던 마윈 회장으로, 인터넷의 시대가 열릴 것을 기대하고 각종 인터넷 사업을 시도하다 실패해 왔던 인물이다. 인터넷 기업으로 성공했음에도 불구하고 컴퓨터 기술은 전혀 알지 못한다. 젊었을 때는 취업이 되지 않아 KFC 매장 매니저를 비롯해 여러군데 지원서를 냈지만 모두 거절당했다. 그는 젊었을 때부터 영어 공부에 열중해 왔으며, 영어 강사 및 관광 가이드로 일을 하며 생계를 이었다. 그는 항저우 전자 대학에서 영어 강사로 일하기도 했는데 당시 그의 수입은 한 달에 12달러(한화 12,000원) 가량에 불과했다.\n\n1995년 이후 인터넷 시대가 올 것을 예감하고 인터넷 사업을 시도했으나 실패하였다. 사업이 망하고 잠시 대외무역부에서 근무하던 중 우연히 한 외국인에게 만리장성 안내를 하라는 지시를 받았는데, 그 외국인이 야후!의 창업자 제리 양이었다. 관광 가이드를 하며 제리 양과 친분을 쌓은 마윈은 그의 투자를 받아 알리바바를 창업하게 되었다. 이렇게 야후는 2004년 알리바바에 10억 달러를 투자하고 40%의 지분을 받게 된다.\n\n1999년 직원 17명과 창업한 알리바바는 창업 초기 한건의 거래도 성사시키지 못하며 좌초 위기에 빠졌으나, 일본의 손정의 회장에게 2,000만 달러(한화 약 200억 원)의 투자를 유치하는 데 성공하여 위기를 넘김과 동시에 국내외의 주목을 받으며 사업에 활로가 텄다. 마윈은 손정의를 만났을 때 6분만에 투자를 설득했다고 한다",마윈은 누구의 도움을 받아 알리바바를 세웠나요?,"{'answer_start': [449], 'text': ['제리 양']}",제리 양,727,26,4,449
mrc-0-005364,5659,번역,"충실함(원문과 같도록 함)과 투명화는 번역에 있어 두 이상적인 가치로 때로는 상충되기에 문제의 소지가 있다. 17세기의 프랑스 논평가는 ""les belles infidèles""이란 단어를 들면서 번역가들이 여성처럼 충실하거나 또는 아름다울 수 있지만 둘 다의 가치를 찾을 수는 없다고 말했다. \n\n충실함이라는 가치는 번역이 번역할 대상의 내용으로부터 왜곡 없이 정확하게 표현될 수 있도록 하는 범위를 지칭하며 투명화는 영문이 한국어로 번역될 때 한국어 사용자에게 원래부터 한국어로 쓰인 것처럼 느껴질수 있게 문법과 어문 구조, 숙어 등을 사용하는 방식을 일컫는다.\n\n번역의 첫 번째 조건을 충족하는 것이 ""충실함""으로 볼 수 있으며 두 번째의 조건이 관용구일 것이다. 두 가지 가치는 반드시 배타적이지 않으며 호혜관계에 있다. 다만 주제에 따라 충실함을 판단하는 기준에는 차이가 있을 수 있다. 번역되어야 하는 대상의 성격이나 문구가 쓰여진 방식, 문자 그대로의 가치 그리고 사회적 역사적 맥락에 이르기까지 고려될 사안도 많다.\n\n투명화를 판단하는 기준이라 함은 거리낌이 없는 것에 있다. 관용구를 적절히 사용하지 못한 번역본은 ""한 눈에 보기에도 그른"" 것이다. 단어 대 단어를 번역하는 극단적인 경우는 대개 기계 번역에서 찾아볼 수 있는데 언어를 표현하는 특정한 방식에 어긋남이 드러나기 쉽다.\n\n 그럼에도 불구하고 번역가는 어떤 문맥에서는 문자 그대로의 번역을 만들어내고자 의식적인 방법을 탐구해야할 때가 있다. 문학이나 종교, 역사서를 번역할 때에는 원문과 될 수 있는 한 변질됨이 없이 번역될 수 있도록 번역한다. 번역가는 원문으로부터 지역적이거나 문화적인 맥락을 설명하기 위해 특정 단어나 표현을 빌려오기도 한다.\n\n최근에 와서는 ""투명화를 택하지 않은"" 방식의 번역을 지지하는 옹호론자들이 있다. 프랑스의 철학가 안토니에 베르만은 12개의 시구 번역에 있어 고유의 형태로 나타나는 12개의 변형된 경향을 설명한 바 있다. 미국의 이론가 로렌스 베누티는 번역가가 이질적인 번역 전략을 택할 것을 주문한 바 있다. 이는 쉽게 말해 외래에서 온 문장임을 버리려는 보통 번역의 습관이 잘못됐음을 주장하는 것과 같다. \n\n대부분 투명화에 반하는 주장을 펴는 이론가들은 독일의 낭만주의로부터 뿌리를 찾는다. 가장 저명한 영향을 끼친 철학가인 프리드리히 슐라이어마허의 세미나 강의 ""On the Different Methods of Translation"" (1813)에서 그는 번역방법을 구분짓는다. ""독자를 향한 작가""(투명화) 방식과 원문의 외래성에 지나치게 충실한 성격을 띠는 ""원작자를 향하는 작가의 방식""이다. 슐라이어마허는 원작자를 향한 접근법을 더 선호했다. 그는 외래성에 충실하려는 방식 때문에 이 방식에 대한 우호적인 입장을 취한 것이 아니라 프랑스의 문화적 우월주의에 반대하는 애국주의자의 입장으로서 독일문학을 선도하고자 했다.\n\n현재 서구의 번역 관행은 충실성과 투명화 두 관점을 중점적으로 바라본다. 그러나 항상 그렇지는 않으며 고전주의 이전의 로마와 18세기에는 대부분의 번역가들이 단순한 번역의 영역에서 한발짝 더 나아간 입장인 번안의 방식을 취했다.\n\n번안은 서구적인 방식이 아니다. 인도의 서사시인 라마야나는 여러 가지 토착언어에 다른 모습으로 전승되어 전해지고 있으며 내용도 각기 다르다. 유사한 예가 중세 기독교 시대의 문학에도 나타났으며 각 지방의 문화나 도덕적 관습에 따라 차이를 나타냈다.",다수의 토착언어로 서로 다른 이야기로 표현된 시는 어느 나라의 것인가요?,"{'answer_start': [1590], 'text': ['인도']}",인도,1710,40,2,1590
mrc-0-004157,59322,루이시토 피에,"도미나카 공화국 올림픽 협회는 피에에게 2014년 올해의 태권도 선수 상을 수여하였다. 피에는 4월에 열린 국내 대학 토너먼트에서 우승을 했고, 가장 가치있는 선수상을 받았다. \n\n2015년 팬아메리칸 게임과 2015년 하계 유니버시아드가 같은 기간에 열리는 관계로 피에는 우선순위를 정해야했고 팬아메리칸 게임을 참여하고 유니버시아드는 불참하였다. 멕시코 아과스칼리엔테스주에서 열린팬아메리칸 게임 예선 토너먼트에 참여하여 우승하며 팬아메리칸 게임 참정권을 획득하였다. 2015년 팬아메리칸 게임 58kg급에 참가하여 아르헨티나의 루카스 구즈만 상대로 8-6, 베네수엘라의 마리오 리엘 상대로 13-14 그리고 준결승전에서 아루바의 존 마두로상대로 3-4 승리하였다 하지만 멕시코의 카를로스 나바로에게 서든데스 패하며 우승에는 실패하였고 은메달을 획득하였다. \n\n지역 대회 이후에 피에의 세계 랭킹이 모스크바에서 열리는 그랜드 프릭스에 참가할 수 있을 정도로 올랐다 이 대회에서 피에는 첫라운드 상대 포르투칼의 루이 브라간사에게 패하였다. 피에는 아과스칼리엔테스주 팬 아메리칸 오픈에도 참가하였는데 카를로스 나바로에게 또 패하며 은메달을 획득하였다. \n\n피에는 대한민국 문경시에서 열리는 2015년 세계 군인 체육 대회에도 대표팀으로 선발되었고 58kg급에 참가하여 동메달을 획득하였다. 2015년 마지막으로 참가한 경기였던 모로코 오픈에서 우승하며 한해를 마무리했다.",2015년에 개최되는 다른 대회 일정 때문에 피에가 참가하지 못했던 콘테스트는 무엇인가?,"{'answer_start': [119], 'text': ['2015년 하계 유니버시아드']}",2015년 하계 유니버시아드,715,49,15,119
mrc-0-000946,54343,이다혜 (축구 선수),"이다혜는 독일에서 한국인 부부의 딸로 태어났다. 그의 아버지인 이내철은 현역 시절에 핸드볼 선수로 활동했다. 이다혜는 11세 시절에 프랑크푸르트암마인을 연고로 하는 공공 스포츠 클럽인 마카비 프랑크푸르트에 입단하면서 축구계에 입문했지만 클럽에는 여자 축구단이 없었기 때문에 14세 시절까지는 남자 축구단에서 뛰었다. 이다혜는 학교 수업이 끝난 다음에 1주일마다 3, 4회에 걸쳐 클럽에서 자격증을 소유한 축구 전문 코치로부터 훈련을 받았다. \n\n이다혜는 2010년에 대한민국의 파주축구국가대표훈련원(파주 NFC)에서 대한민국 여자 U-17 축구 국가대표팀 상비군 자격으로 국가대표팀 훈련에 참가했지만 학업에 집중하기 위해 독일로 귀국하게 된다. 이다혜는 원래 공격수로 활동했지만 2012년에 1. FFC 프랑크푸르트에 입단하면서 골키퍼로 전향하게 된다. 당시 프랑크푸르트의 청소년 팀의 코치는 공격수로 활동하고 있던 이다혜가 골키퍼로 활동하기에 적합한 유연성, 체격을 갖고 있어서 골키퍼로 전향할 것을 제안했다고 한다 \n\n이다혜는 2016년에 1. FFC 프랑크푸르트 1군 팀으로 승격되었고 프랑크푸르트 대학교에 재학 중이던 2017년에는 프랑크푸르트 대학교의 독일 대학 여자 축구 선수권 대회 우승을 경험했다. 포르투갈 코임브라에서 열린 2018년 유럽 대학 선수권 대회에서는 프랑크푸르트 대학교의 여자 축구 동메달에 기여했다",이다혜의 아버지는 무슨 종목을 하던 사람이었나?,"{'answer_start': [47], 'text': ['핸드볼']}",핸드볼,691,26,3,47
mrc-1-001583,59011,피아노 협주곡 3번 (베토벤),"베토벤은 피아노 협주곡 1번의 초연 이듬해인 1796년, 이 악곡의 스케치를 시작했다. 당초 교향곡 1번의 초연일과 같은 날짜인 1800년 4월 2일의 초연을 목표로 하고 있었지만, 이 시점에서는 첫 악장 밖에 할 수 없는 상황이었다. 그로부터 약 3년 후인 1803년 4월 5일, 안 데르 빈 극장에서 행해진 공연에서 겨우 초연에 도달했지만, 이때에도 독주 피아노 파트는 거의 비어있는 채 베토벤 자신이 피아노 독주자로서 즉흥적으로 극복했다. 독주 피아노 파트가 완성된 후 처음 연주된 것은 초연으로부터 1년여가 지난 1804년 7월로, 이때 베토벤의 제자인 페르디난트 리스에 의한 피아노 독주로 연주되었다. 출판 또한 같은 해 이루어졌고, 루이 페르디난트 폰 프로이센 왕자에게 헌정되었다.\n\n이 악곡의 초연 전년도인 1802년, 베토벤은 자신의 귀 질환에 대한 절망감 등으로 인해 ""하일리겐슈타트 유서""를 쓴 바 있는데, 앞서 언급했듯이 그 자신이 이 악곡의 초연에서 피아노 독주자로서 연주하고 있다는 점에서, 이 악곡의 초연 당시에는 그의 귀 병세가 그리 심각하지는 않았다고 추측할 수 있다.",베토벤이 병을 앓고 있는 신체 부위는?,"{'answer_start': [421], 'text': ['귀']}",귀,560,21,1,421
mrc-0-003837,40154,콘늘라,"콘늘라(Connla) 또는 콘리크(Conlaoch)는 아일랜드 신화의 얼스터 대계의 등장인물이다. 울라의 대전사 쿠 훌린과 알바의 여전사 이퍼 사이에서 태어난 사생아로, 알바에서 홀어머니 밑에서 자랐다. 쿠 훌린의 최대 활약담인 〈쿠얼러의 소몰이〉 직전을 다루는 〈이퍼의 외아들의 죽음〉에 등장한다.\n\n쿠 훌린은 이퍼를 임신시키고 아들이 나이가 차면 자신에게 보내라고 한 뒤 에린으로 돌아갔다. 이때 콘늘라에게 세 가지 기아스가 걸렸는데, 첫째로 콘늘라는 여행을 시작하면 뒤로 돌아설 수 없고, 둘째로 그는 도전을 거부할 수 없으며, 셋째로 아무에게도 자신의 이름을 말할 수 없다.\n\n장성해서 에린으로 건너간 콘늘라는 코날 케르나크와 마주쳤다. 코날이 콘늘라에게 이름과 출신을 물었으나 콘늘라는 대답을 거부했고, 이에 코날이 콘늘라에게 결투를 신청했다. 콘늘라는 코날을 제압하고 그에게 모욕감을 줬다. 이때 쿠 훌린이 콘늘라에게 다가와서 같은 질문을 했다. 이에 쿠 훌린과 콘늘라 사이에 싸움이 벌어졌고, 콘늘라의 기량이 상당하자 쿠 훌린은 자신의 ""영웅광""(hero-light) 능력을 발현했다. 이것을 본 콘늘라는 아버지를 알아보고 자기 무기를 거두었다. 쿠 훌린의 정실부인 에버르가 콘늘라의 정체를 알고 쿠 훌린에게 그가 지금 자기 아들과 싸우고 있음을 알리려 했으나 소용이 없었다. 쿠 훌린은 바다 괴물의 뼈로 만든 필살의 창 게 볼그를 던졌고, 콘늘라는 치명상을 입었다. 콘늘라는 죽어가면서 자기 이름을 밝혔고, 에린의 전사들의 용맹을 찬양했다. 자기 손으로 아들을 죽였음을 알게 된 쿠 훌린은 비탄에 빠졌다.",콘늘라의 어머니는 누구인가?,"{'answer_start': [69], 'text': ['알바의 여전사']}",알바의 여전사,798,15,7,69
mrc-1-001228,5993,쓰시마섬,"쓰시마의 지질은 대부분이 신생대고(古)제3기에 형성된 이질(泥質) 퇴적층으로 「쓰시마층」(対州層)이라고도 불리는데, 북부 일부에는 신(新)제3기층도 보인다. 쓰시마층은 주로 흑탄색 셰일이나 점판암으로 이루어져서 여기에 사암이 섞인 경우가 많고 곳곳에 석영반암(石英斑岩)이나 반려암, 화강암이 박혀 있다. 가미시마 북부의 미타케 주변에는 현무암, 시모시마 동부에는 석영반암, 시모시마 중앙부에는 우치야마 분지 주변에 화강암, 그 주변으로 야타테 산줄기에 단단한 혼펠스가 곳곳에 분포하고 있다. 갱신세(更新世) 중반까지 일본열도와 대륙은 육지로 이어져 있었지만 그 종말기에 바다가 밀고 들어 오면서 한반도와 일본 규슈 지역이 틈이 생겼고, 쓰시마는 이키(壱岐)와 함께 현해탄에 뜬 징검다리 지형의 섬으로 남게 되었다.\n\n해안지형과 해저지형으로 보아 융기와 침강을 반복하면서 오늘날에 이른 것으로 추정되고 있다. 육지 대부분이 낮은 산으로 덮여 있고 평지는 적으며 산꼭대기 부분은 평탄면도 보인다. 산지는 융기준평원에 의하면 것으로 생각되고 있다. 북부 미타케나 가노키 산(香ノ木山, 표고 307m)는 준평원 위에 돌출된 남은 지형으로 남부 우치야마 분지를 파고들었던 화강암이 침식되어 구덩이가 생겨난 것으로 추정된다.",시모시마 동부가 위치한 층은?,"{'answer_start': [88], 'text': ['쓰시마층']}",쓰시마층,625,16,4,88
