id,doc_id,title,context,question,answers,answer,context_len,question_len,answer_len,answer_start
mrc-0-004697,56557,길터보,"엔진왕의 전용로봇이자 직속부하. 전기왕이 타고 있던 데스볼트와는 달리 감정이 있어서 스스로 생각하고 움직인다. 거대한 검을 주무기로 사용하며, 자신의 입으로 기계란으로 기계화수를 소환한 뒤 합체하여 더욱 강력한 슈퍼 데블전사를 탄생시키나 역시 번번히 패배, 엔진왕의 명령으로 공룡수비대의 담임 나카지마 타츠오를 기계화성으로 납치한다. 마음이 만드는 힘을 집착하는 엔진왕을 걱정해서 ""엔진대왕님 제 말을 들어봐 주십시오. 전 그저 마음이 어떤지 정확하게 아시라는 것 뿐입니다. 대마왕 말대로 마음의 힘이 무서운 결과를 낳게 될지도 모르잖습니까?""라고 그를 설득해보지만 실패. 엔진왕이 위기에 처하자 마음에서 솟아나는 힘을 얻고 그를 구하려다 기계대마왕의 공격을 대신 받고 엔진왕에게 ""대왕님 방금 마음의 힘이 뭔지 알게되었습니다. 마음이란... 마음이란!""이라는 말을 남기고 폭발하면서 산산조각이 나버린다. 마치 살아있는 것처럼 눈에서 눈물처럼 기름이 흘러나왔다. 자신에게 다가가는 엔진왕에게 손을 뻗고 그와 함께 기계화성과 같이 폭발해버린다. 나중에 그의 머리가 폭발하면서 생긴 차원의 틈으로 들어가 원자왕의 손에 들어오고 다크 고자우라를 만드는 역할을 하기도 한다.",데스볼트는 무엇이 결여되어있나?,"{'answer_start': [39], 'text': ['감정']}",감정,597,17,2,39
mrc-0-000269,37505,노이 알비노이,"노이는 이름 모를 아이슬란드 서쪽 외딴 어촌 마을에서 그의 할머니 리나 (Anna Friðriksdóttir)와 함께 사는 17살 소년이다. 아버지 키디 (Þröstur Leó Gunnarsson)는 알코올 중독자의 택시 운전수로 같은 마을에 살지만, 노이와 가까운 관계를 유지하진 못한다. 알비노인 그의 외모는 마을에 다른 사람들과 완전히 다르다. 그는 대부분의 시간을 황량한 마을이나 동네 서점을 어슬렁거리거나, 그만의 사적인 공간인 할머니 집의 비밀 공간에서 보낸다. 산으로 둘러 쌓여있고, 겨울에는 눈에 갇혀 산을 통과하는 도로가 막혀 오직 배만이 외부와의 접촉을 허락되는 마을에서 노이는 고통스러워한다. 지적으로 뛰어나지만, 그는 학업에는 완전 무관심하며 선생님과의 관계도 좋지 않다. 결석을 밥 먹듯이 하는 그는 주로 동네 주유소에 있는 슬롯머신을 조작하여 돈을 챙긴다. 노이에게 이 절망적인 마을에서의 미래는 불안할 뿐이다.\n\n노이의 상황은 마을에 새로 온 매력적인 주유소 점원 아이리스 (Elín Hansdóttir)를 만나며 변한다. 노이는 아이리스와의 서툰 연애를 시작한다. 어느날 밤 그들은 지역 자연사 박물관에 몰래 들어간다. 경비원에게 쫓겨 창고에 숨게 되었는데, 그 곳에서 그들은 불 빛이 나는 세계지도를 발견한다. 함께 지도를 보다 아이리스는 이 곳에서 벗어나자고 제안한다. 그 후 노이는 아이리스와 함께 마을과 아이슬란드를 떠나는 꿈을 갖게 된다. 한편, 생일을 맞아 할머니에게로부터 그는 열대 섬 사진이 들어있는 뷰 마스터 View-master를 받는다. 그는 자신 주변의 환경과 정반대인 열대 해안의 이미지에 얼어붙는다.\n\n그러던 어느 날, 수학 시간에 자신 대신 녹음기를 출석 시킨 노이는 선생을 화나게 만들었다. 선생은 교장에게 그를 퇴학시킬 것을 부탁하고, 노이는 결국 학교에서 쫓겨나게 된다. 사실을 알게 된 아버지는 처음엔 그에게 분노했지만, 미안해하며 곧 그를 마을 술집에 데려갔다. 하지만 술집에서 노이는 쫓겨나게 되고, 그날 밤 그는 아이리스를 만나러 그녀의 집에 갔지만 그녀의 아버지 오스카에게 발각된다. 오스카의 충고에도 불구하고, 아이리스는 노이가 밤새 그녀의 집에 머물 수 있도록 도와준다.\n\n한편, 그의 할머니는 마을 점쟁이 길피 (Kjartan Bjargmundsson)에게 노이의 운세를 봐주고, 그가 바른 길로 갈 수 있도록 도와달라고 부탁한다. 길피는 노이에게 죽음의 운명이 보인다고 말한다. 노이는 길피가 자신을 놀린다는 생각에 화를 내며 떠난다. 그 길로, 노이는 일을 관두고 할머니의 총을 꺼내 달아난다. 그는 은행을 털고자 했지만, 아무도 그를 심각하게 여기지 않았고 총을 빼앗으며 내쫓았다. 그는 다시 은행으로 돌아와 그의 계좌에서 돈을 꺼내 새로운 양복을 구입한다. 그는 새로운 옷을 입고 차를 훔쳐 아이리스에게 떠나자고 제안했다. 그러나 아이리스는 혼란스러워 하며 그와 떠나기를 망설였다. 결국 노이는 혼자 떠나게 되었지만, 곧 차는 눈에 갇혀 경찰에게 붙잡힌다.\n\n경찰서에서 돌아온 노이는 그만의 비밀 공간으로 내려간다. 그 순간 갑자기 땅이 흔들리며 빛이사라진다. 노이는 탈출하려 했지만 머리 위에 있는 문은 열리지 않고 꼼짝없이 갇히게 되었다. 결국 그는 외부의 도움으로 빠져 나오게 되었고, 그것이 산사태이었음을 알게 된다. 산사태로 그의 집은 무너졌고 아버지와 할머니의 목숨을 앗아갔다. 구조 쉼터에 있던 노이는 산사태로 아이리스와 길피를 포함한 그가 알고 있던 모든 사람이 죽었다는 것을 알게 된다. 시간이 지나고 그는 할머니 집터에서 그의 뷰 마스터를 발견하여 그것을 들여다 보았다. 영화는 노이가 바라보고 있던 열대 해변 사진이 천천히 진짜 해변의 모습으로 바뀌면서 끝난다.",할머니가 노이에 대한 걱정을 이야기했던 인물은?,"{'answer_start': [1115], 'text': ['길피']}",길피,1835,26,2,1115
mrc-0-000147,25654,판스워스 교수,"판스워스 교수는 배달원의 안전에 대해 별로 중요하게 생각하지 않으며, 첫 번째 에피소드에서 새로운 배달원들이 예전 배달원들이 어찌 되었는지 물어볼때 교수는 ""오 그 불쌍한 사람들... 그러나 그건 별로 중요하지 않아요! 중요한건 난 새로운 배달원이 필요했다는 거지!""라고 말한다. 교수는 종종 다른 배달회사에선 절대로 하지 않을 일에 그의 배달원들을 투입시킨다. 예를들어 마피아가 지배하는 세계에 소환장을 배달해준다던가, 사람을 죽이는 로봇이 점령한 행성에 소포를 배달한다든지 말이다. 플래닛 익스프레스의 슬로건은 다음과 같다. ""우리 배달원들은 바꿀수 있지만, 당신의 화물은 그렇지 않습니다"" \n\n또한 회사원들을 자신의 내장이라든가 혈액 대체품으로 생각하는 경향이 있다. 에이미 왕을 계속 인턴으로 붙잡아 두는건 그와 같은 혈액형이기 때문이며, 허미스 콘라드가 자살하려고 하던 에피소드에선 자살 하더라도 간엔 피해를 입히지 말라고 하며, 투랑가 릴라가 기절한 에피소드에선 장기를 적출하려고 통을 들고 오기까지 했다.\n\n판스워스 교수는 맘의 애인이자 고용인이었으, 두사람간의 의견차로 인해서 깨지게 된다. 한 에피소드에서 잠시 합쳐졌다가 다시 또 깨지게 된다. Bender's Game 에피소드에서 교수는 제일 싫어하는 맘의 아들인 이그너의 생부라는 것을 알게 된다.",판스워스 교수가 이전 배달원에 대해 한 대사는?,"{'answer_start': [87], 'text': ['""오 그 불쌍한 사람들... 그러나 그건 별로 중요하지 않아요! 중요한건 난 새로운 배달원이 필요했다는 거지!""']}","""오 그 불쌍한 사람들... 그러나 그건 별로 중요하지 않아요! 중요한건 난 새로운 배달원이 필요했다는 거지!""",657,26,62,87
mrc-1-000123,32468,울산 자매 살인 사건,"이 사건을 저지른 김홍일(1986년생)은 2008년에 두 자매의 부모가 운영하는 주점에서 5개월간 아르바이트를 하던 인물이었다. 사건이 발생한 직후 경찰 수사가 이루어졌으나 범인의 신원이 확보되지 않아 결국 공개수사로 전환되면서 실명이 알려지고 결국 전국에 지명 수배를 받게 되었다. 그 후로 사건 발생 55일이 지난 2012년 9월 13일 기장군 일광면 용천리의 마을 도로변에서 주민의 신고를 받고 출동한 경찰은 기동 타격대 등을 동원하여 인근의 함박산 야산을 수색한 끝에 은신해 있던 범인 김홍일을 검거하였다.\n\n검거 당시 현장을 확인한 결과, 수색이 벌어졌던 함박산 일대에서 50여 일간 숨어 살던 김홍일은 36개의 캔커피와 31병의 생수, 캔 사이다 2개 등의 생활 필수품을 가지고 지내왔던 것으로 밝혀졌다. 조사 결과 범인 김홍일은 피살된 자매 중에서 2010년부터 사귀어 온 맏이가 최근 결별을 통보한 데 격분해 이 같은 범행을 저지른 것으로 주장하였으나 새로 밝혀진 사실로는 자매 중 어느 누구와 사귄 적도 없고, 일방적인 스토킹과 망상으로 살인을 저질렀다는 게 수사 중에 밝혀졌다.",김홍일은 자신이 살인한 자매 중 언니와 언제부터 사귀었다고 했나?,"{'answer_start': [428], 'text': ['2010년']}",2010년,559,36,5,428
mrc-1-000941,4929,루트비히 비트겐슈타인,"예술가와 지식인을 존중하는 집안 분위기에서 성장한 비트겐슈타인의 아버지와 어머니는 둘다 고등교육을 받았고 음악 같은 예술을 사랑하였다. 제철 사업가로서뿐만 아니 예술 애호자로서도 유명했던 카를 비트겐슈타인은 오귀스트 로댕, 구스타프 클림트 같은 예술가를 후원하였고 빈 분리파 전시관을 설립하려는 재정을 책임졌다. \n \n비트겐슈타인의 집에는 요하네스 브람스, 리하르트 슈트라우스, 구스타프 말러 같은 예술가가 늘 초대되었다. 요하네스 브람스는 비트겐슈타인보다 두 살 위의 누나에게 피아노를 가르쳤고 요하네스 브람스의 주요한 작품 가운데 몇몇을 비트겐슈타인 집의 음악실에서 초연하였다. 비트겐슈타인의 형 파울 비트겐슈타인은 후일 세계적으로 유명한 피아니스트가 되었다. 파울은 제1차 세계대전 참전 중 오른팔을 잃고 러시아에서 포로수용소에 갇혀서도 왼손만으로 피아노를 연습하여 명성을 유지하였다. 비트겐슈타인도 절대음감이 있었고 , 음악을 향한 열정은 비트겐슈타인의 생활과 사상에 큰 영향을 주었다. 비트겐슈타인은 자신의 철학 저작에서도 음악에 빗댄 예를 자주 사용하였고 클라리넷을 능숙하게 연주하여 오케스트라와 협연하기도 하였다. 루트비히 요제프 요한 비트겐슈타인은 교향곡 전체를 외워 휘파람으로 불렀다. \n\n비트겐슈타인의 가족은 우울증에 따른 자살 경향을 보였다. 장남인 한스는 네 살 때 작곡할 정도로 신동이었으나 1902년 쿠바의 아바나에서 자살했다. 뒤를 이어 삼남 루돌프가 1904년 베를린에서 자살하였고 차남 쿠르트는 제1차 세계대전이 끝나 가던 1918년 10월 오스트리아군의 총 퇴각이 결정되자 자신이 지휘하던 진중에서 총을 이용해 자살하였다. 루트비히도 청년 시절 줄곧 자살 충동에 시달렸고, 러셀로부터 천재로 인정받은 후에야 마음의 안정을 찾을 수 있었다. \n\n최근 내 상황은 완전히 비참함 자체입니다. 나는 생명을 끊는 것을 계속 생각해 왔습니다. 지금도 이 생각은 여전히 나를 괴롭힙니다. 나는 내려갈 수 있는 가장 마지막 지점까지 가라앉았습니다. 당신은 절대로 이 지점까지 오지 않기를! |파울 엥겔만에게 보낸 편지, 1920.5.30.\n\n1903년까지 비트겐슈타인은 집에서 가정교육을 받은 후 린츠에 있는 린츠 국립실업고등학교에 3학년으로 편입하였다. 비트겐슈타인보다 6개월 생일이 빠른 아돌프 히틀러가 1년간 비트겐슈타인과 같은 학교에 다녔다. 아돌프 히틀러와 비트겐슈타인이 서로 알던 사이였는지는 알려진 바가 없으나 양측 모두 이와 관련하여 어떠한 회고도 없는 것으로 보아 일면식도 없는 사이였으리라 추정된다.\n\n학교 생활 동안 비트겐슈타인은 높은 톤의 어투에 약간 말더듬이가 있었고 우아한 옷을 입은 민감하고 겉으로 드러내지 않고 심중으로만 생각하는 학생이었다. 동급생 거의 대부분이 비트겐슈타인의 이런 점을 특징으로 꼽았다. 비트겐슈타인은 ""선생"", ""헤어 루트비히""(Herr Ludwig루트비히 씨 )와 같은 별명으로 불렸다. \n\n비트겐슈타인은 1905년 하늘을 나는 문제를 해결한 영웅과 천재들의 이야기가 들어 있는 루트비히 볼츠만의 선집 을 읽고 볼츠만에게서 물리학을 배우려고 했으나 볼츠만은 1906년 생을 자살로 마감하였다. \n\n1906년 베를린에서 기계공학을 배우기 시작한 비트겐슈타인은 갈릴레오, 레오나르도 다 빈치, 파우스토 베란치오 같은 사람들이 남긴 르네상스 시기 작업에 흥미를 느꼈다. 1908년 맨체스터 빅토리아 대학교에서 항공과 관련한 논문으로 공학 박사 학위를 받은 비트겐슈타인은 공학 연구소의 연구생으로 등록되어 대기권 상층에 연을 띄우는 연구하였고 작은 제트 엔진에 사용될 프로펠러를 제작하였다 맨체스터에서 연구 생활하는 동안 버트런드 러셀과 앨프리드 노스 화이트헤드가 공저한 《수학 원리》 , 고틀로프 프레게의 《산수의 근본 법칙》를 읽고 수학기초론에 흥미를 느꼈다. 1911년 여름 비트겐슈타인은 프레게를 방문한 후부터 연락을 자주 교환했고 케임브리지 대학교의 버트런드 러셀에게서 배우기로 하였다",파울이 포로 생활을 한 나라는?,"{'answer_start': [400], 'text': ['러시아']}",러시아,1949,17,3,400
mrc-0-002081,58895,래깅,"인도의 명문 대학들, 특히 의학 대학들도 래깅을 한 전력이 있다. 때때로 그것은 대학 전통으로 여겨지기도 한다. 피해자들에게 중상을 입힌다는 잦은 불만들과 래깅과 관련된 엄격한 법 때문에 점점 래깅은 사라져가고 있다. 래깅은 이제 학생 개개인의 존엄성을 침해하거나 침해하는 것으로 인식되는 행위로 정의된다. \n\n대법원의 명령에 따라 인도 정부에 의해 '래깅 방지 헬프콜'이 출범했다. \n\n\n아만 카치로의 죽음을 조사했던 2009년 한 고위 위원회는 사망 원인이 래깅에서 이어진 과음과 폭력이라고 밝혔다.\n\n2007년의 한 보고서는 42건의 신체 부상 사례를 강조하고 있으며, 10명의 사망자가 걸레로 인한 것으로 알려져 있다. 래깅으로 인해 지난 7년간 최소 30명이 사망했다고 한다. 2007년에 대략 7명의 래깅 사망자가 보고되었다. 또 상당수 신입생들은 정신병원에 입학할 정도로 심한 정신적 충격을 받았다.\n\n인도의 래깅은 일반적으로 심각한 인권 침해와 심각한 괴롭힘을 포함한다. 종종 언론 보도와 다른 사람들은 그것이 많은 기관에서 악명 높은 아부 그라이브 스타일과 무고한 희생자들에 대해 진행되고 있다는 것을 알게 된다. \n\n교육에서의 폭력 반대 NGO 협회(SAVE)는 래깅이 또한 공학이나 다른 기관들, 주로 호스텔에서 광범위하게 그리고 위험하게 만연하고 있다고 공표했다.",인도 정부는 어느 기관의 지시에 따라 '래깅 방지 헬프콜'을 시행했나요?,"{'answer_start': [176], 'text': ['대법원']}",대법원,674,40,3,176
mrc-0-005061,46062,프로콘술 (영장류),"첫 표본은 1909년 케냐 서부의 키수무 현 근처 코루에서 금 시굴자가 발견한 턱뼈 일부분으로, 최근까지 알려진 가장 오래된 유인원 화석이자 아프리카 사하라 사막 이남에서 발견된 최초의 포유류 화석이다. 프로콘술이라는 이름은 1933년 아서 홉우드가 고안한 것으로, ""콘술 이전""이라는 뜻이다. 콘술은 런던에서 사육된 유명한 침팬지의 이름이다. 당시에는 서커스에서 공연을 하는 침팬지를 콘술이라고 부르는 경우가 많았다. 1903년 파리의 폴리 베르제르에는 콘술이라는 이름의 유명한 공연하는 침팬지가 있었고, 1894년 잉글랜드 맨체스터의 벨부 동물원에서도 같은 이름의 침팬지가 있었다. 후자의 침팬지가 죽은 해에 벤 브라이얼리는 침팬지와 인간 사이의 ""잃어버린 고리""가 어디에 있는지 궁금히 여기는 기념시를 썼다. \n\n1931년 홉우드는 루이스 리키와 함께 빅토리아 호 부근을 탐사하면서 각 세 개의 화석을 발견하였다. 콘술은 위에서 언급한 다른 침팬지가 아닌, 런던 동물원에 살던 침팬지의 이름을 따온 것이다. 콘술은 린네식 분류에서 침팬지를 상징하는 데 쓰인다. 따라서 홉우드의 말에서 프로콘술은 ""침팬지의 조상""을 의미한다. 그는 또한 종명으로 아프리카누스(africanus)를 추가하였다\n\n나중에 발견된 다른 화석들은 처음에는 아프리카누스로 분류되었다 이후에는 재분류되었다. 다시 말해 원래 아프리카누스로 보았던 화석들의 전체 모음이 ""쪼개졌으며"", 이 파편들이 새로운 종을 만들어내는 다른 발견과 함께 ""묶였다"". 예를 들어 메리 리키의 1948년 아프리카누스로 시작된 유명한 발견은 1951년 토마스 휘트워스가 발견하여 1993년 앨런 워커가 헤셀로니(heseloni)로 명명한 것으로 묶이며 쪼개졌다. 이 과정은 일반에게 아프리카누스가 헤셀로니가 되었다는 혼란을 일으킨다. 코루와 송호르에서 발견한 것은 여전히 아프리카누스로 간주된다. 많은 화석이 종이 바뀌었음에도 불구하고 여전히 네 종이 정의되어 있다. \n\n프로콘술과는 윌프리드 르 그로 클락이 아프리카누스, 니얀제, 메이저를 정의한 지 10년 후인 1963년에 루이스 리키가 처음 제안한 것이다. 이는 즉시 받아들어진 개념이 아니었지만 나중에는 완전히 인정받았다.\n\n20세기 후반기 인간상과 분류의 역사는 몇 권의 책 자체로 보증하기에는 너무나 복잡하다. 대부분의 고인류학자들은 새로운 화석이 밝혀지고, 새로운 관측이 포착되며 적어도 한 번 이상은 생각이 바뀌었고, 이러한 일이 계속해서 이어졌을 것이다. 10년동안의 문헌에서 발견된 분류는 다른 기간의 분류와 동일하지 않는 것이 일반적이다. 가령, 저명한 고생물학자 피터 앤드루스와 로렌스 마틴은 1987년에 프로콘술이 인간상과가 아니라 자매 분류군이라는 견해를 가지고 있었다.","""콘술 이전""이라는 의미를 생각해낸 사람은?","{'answer_start': [132], 'text': ['아서 홉우드']}",아서 홉우드,1350,24,6,132
mrc-1-001295,12734,트위터,"영어를 포함한 여러 언어들을 지원하며, 지역에 제한 없이 전 세계 이용자와 짧은 글로 대화를 주고 받거나 친구를 맺을 수 있다. 사용자 수가 많으며, 실시간 대화와 비슷한 방식으로 이야기가 오가는 특징이 있기 때문에, 누군가가 시작한 이야기가 급속히 유포되어 세계적인 이슈가 되는 일도 일어난다.\n\n장문의 진지한 글을 쓰는 데 좋은 블로그와 달리, 트위터는 간단한 글을 손쉽게 쓸 수 있는 단문 전용 사이트이기 때문에, 이동 통신 기기를 이용한 글 등록도 편리하다.\n\n상대방의 최근 활동을 알게 해주는 '팔로우(follow)'라는 기능이 있다는 점, 그리고 메신저와 같은 신속성을 갖춘 점이 특징이다. 그리고 다른 SNS와는 달리 상대방이 허락하지 않아도 일방적으로 '팔로어(follower)'로 등록할 수 있다.\n\n2010년 새 서비스 규정에 따르면, 트위터 사이트 내에서는 외부 광고가 금지되지만 대신 유명인사들이 돈을 받고 자신의 트위터에 어떤 제품이나 상표를 홍보하는 문구를 남기는 것은 허용된다.|트위터 최고 운영 책임자 딕 코스톨로 |트위터 블로그\n\n미국 내의 트위터 사용자로서 유명인은 저술가이자 저널리스트인 애나 데이비드 , 정치인인 존 에드워즈와 버락 오바마 를 꼽을 수 있다. 미국의 첫 흑인 대통령이 된 버락 오바마가 대통령 선거에서 승리하는 데 트위터를 이용한 홍보 효과를 톡톡히 본 것으로 알려져 있으며, 기업들도 홍보나 고객 불만 접수 창구 등으로 활용하고 있다.",트위터 내에서 외부 광고가 가능한 사람은?,"{'answer_start': [457], 'text': ['유명인사들']}",유명인사들,729,23,5,457
mrc-0-004898,5345,한일어업협정,"1945년 이후 대한민국과 일본의 어민들은 어로 구역을 놓고 갈등을 빚어왔다. 특히 일본의 어선은 식민지 시대에도 어로금지구역으로 설정되어 있던 지역에까지 침범하여 한국의 반발을 샀다. 1952년 이승만은 인접 해양에 대한 주권 선언을 통해 평화선으로 불린 대한민국의 어로 구획을 발표하였으며 이를 위반하는 일본 어선을 나포하였다. 한일 양국의 갈등이 심화되고 한국전쟁에 따라 밀수출의 단속과 선박통제가 필요하게 되자 유엔군 사령관 클라크는 한국방위수역을 설정하고 양국의 선박 통행 구역을 정하였다. 클라크 라인이라 불리게 된 한국방위수역은 이승만의 평화선과 유사하였다. 이를 계기로 한일 양국의 수역 갈등은 잦아들었으나 갈등의 원인은 해소되지 않았다. \n\n1964년 한일기본조약이 준비되는 동안 어업협정 역시 양국 간에 논의되었으며 1965년 4월 가조인되었고 한일기본조약과 함께 조인되었다. 한일어업협정의 협상 과정에서 일본 측의 강력한 요구에 의해 기존의 평화선은 무력화 되었으며 특히 독도 인근을 공동어로구역으로 설정하여 이후 독도를 둘러싼 여러 갈등의 빌미를 제공하였다. 이는 한일기본조약이 일본에 대한 굴욕외교라는 비판의 근거가 되기도 하였다. \n\n한일 어업협정 이후에도 어로 구획은 지속적으로 한일 간의 갈등의 원인이 되어왔고 1998년 1월 23일, 일본은 기존의 한일어업협정을 일방적으로 파기하였다. 이에 따라 1998년 9월 25일, 현재의 한일어업협정이 체결되어 오늘에 이르고 있다.",한일어업협정에서 분쟁의 씨앗으로 남긴 곳은?,"{'answer_start': [501], 'text': ['독도 인근']}",독도 인근,733,24,5,501
mrc-0-004660,43560,프레카리아트,"스탠딩은 저서 《프레카리아트: 새로운 위험한 계급》에서 프레카리아트에 대해 이렇게 썼다. \n\n\n1970년대, 이데올로기에 심취한 경제학자의 한 무리가 정치인들의 귀와 마음을 사로잡았다. 이들의 “신자유” 모형의 중심에 자리한 것은 성장과 발전이 시장 경쟁력에 달려 있다는 것이었다. 경쟁과 경쟁력을 최대화하기 위해 모든 것이 이뤄져야 했고, 시장의 원칙이 삶의 모든 측면에 스며들어야 했다.\n\n그 주제 중 하나가 국가들은 노동시장 유연성을 늘려야 한다는 것으로서, 이것은 리스크와 불안정을 노동자와 그 가족들에게 이전하라는 뜻인 것으로 드러났다. 그 결과 전세계적 “프레카리아트”가 출현하였는데, 이들은 안정성의 닻 없이 전세계 수백수천만을 이루고 있다. 그들은 새로운 위험한 계급이 되어가고 있다. 그들은 추한 목소리에 귀기울이기 쉬우며, 그 목소리들에 투표와 돈을 바쳐 점점 더 영향력 있는 정치강령이 되게끔 하고 있다. 상태가 좋고 나쁨을 가리지 않고 모든 정부가 다 많든 적든 받아들인 이 “신자유” 의제의 성공이, 정치적 괴물의 태동을 불렀다. 이 괴물이 태어나기 전에 행동해야 한다.\n\n\n스탠딩은 프레카리아트 위기의 해법으로 기본소득을 제시하고 있다.",신자유' 모형을 제시한 집단은?,"{'answer_start': [64], 'text': ['이데올로기에 심취한 경제학자의 한 무리']}",이데올로기에 심취한 경제학자의 한 무리,602,17,21,64
mrc-0-001709,18532,자리돔,"수심 20 m - 30 m의 연안의 해안 절벽이나 산호초에서 떼를 지어 서식하 내만성 어종으로 산란기는 5-8월이며, 산란기 동안 약 다섯 번에 걸쳐 산란한다. 수컷 한 마리가 여러 마리의 암컷을 바꿔가며 산란소로 유인해 알을 낳게 한 뒤 정자를 뿌려 수정시킨다. 알은 암초에 부착하며, 수컷이 알을 보호한다. 먹이는 동물성 플랑크톤이다 어류는 산란기 이외의 기간에는 육안으로 암수를 구분하기 쉽지 않은데, 자리돔의 경우엔 산란기라고 할 지라도 수컷의 가슴지느러미가 암컷보다 배쪽에 위치한다는 것 이외에는 외형상 구분할만한 지표가 없다\n\n자리돔은 대표적인 아열대성 물고기로 서식지는 동남아시아에서부터 일본과 대한민국 제주도까지 분포되어 있다 자리돔과 중에서 차가운 물에 가장 잘 적응하는 어종으로 8 ℃의 수온에서도 생존이 가능하다 이때문에 최근 해마다 이루어지는 해수온 상승으로 대한민국 동해까지 서식지가 확대되었다. 최근 40년간 대한민국 연안의 수온은 매년 0.03 ℃ 씩 상승하여 동해의 한류성 어종은 점차 사라지고 대신 자리돔과 같은 난류성 어종이 유입되었다. 이러한 서식지 변화는 자리돔의 생태에도 영향을 미쳐 장기적으로 볼 때 종분화에 이르는 변화가 예상된다. 2014년 한국해양과학기술원 태평양해양연구센터와 과학기술연합대학원대학교 해양생물학과는 제주도의 자리돔과 동해안 자리돔 개체군 사이에 유전적으로 유의미한 차이가 발견되었다는 연구 결과를 발표하였다.",자리돔이 암컷을 산란소로 유인하는 시기는 언제인가?,"{'answer_start': [58], 'text': ['5-8월']}",5-8월,712,28,4,58
mrc-1-001682,22741,서귀포시 삼매봉도서관,"1986년에 문예회관이라는 이름으로 서귀포시가 설립하였다. 1987년에 시립미술관인 기당미술관과 함께 종합문예회관 소속이었다가 1996년에 종합문예진흥사업소가 설치되면서 1994년에 개관한 서귀포시 중앙도서관(당시 시립도서관)과 함께 종합문예진흥사업소의 소속이 되었다. 2004년에는 새로 도서관운영사업소가 신설되어 중앙도서관·동부도서관·서귀포 기적의 도서관과 함께 도서관운영사업소에 소속되었다. 이름은 문예회관이지만 실제로는 도서관 시설이라는 이유로 같은 해 지금의 삼매봉도서관으로 명칭을 변경하였다.\n\n2006년에 행정구조 개편이 이루어지면서 제주시와 서귀포시가 운영하던 모든 도서관의 관리 주체가 제주특별자치도로 이관되고, 운영 주체도 제주특별자치도 사업운영본부 문화체육사업부가 되었다. 그러나 제주특별자치도의회가 사업운영본부를 6개월만에 폐지하고 기존 문화체육사업부의 업무는 관할 행정시장이 맡도록 조례를 개정하면서, 문화체육사업부의 여러 도서관운영사업소에서 나누어 운영하던 서귀포시 소재 도서관은 모두 서귀포도서관운영사업소 소속이 되어 2007년에 서귀포시로 이관되었다. 이후 서귀포시는 서귀포도서관운영사업소를 폐지하고, 주민생활지원국 문화예술과에 이들 도서관을 소속시켰다가 2008년 다시 서귀포시 도서관운영사업소를 신설하여 현재 삼매봉도서관은 이곳에서 운영하고 있다.",삼매봉 도서관은 원래 뭐라 불렸는가?,"{'answer_start': [226], 'text': ['문예회관']}",문예회관,662,20,4,226
mrc-0-002668,7744,미네르바,"미네르바(Minerva, 에트루리아어: Menrva/멘르바)는 지혜와 군사 전술을 관장하는 로마의 여신이자 예술, 무역, 전략의 후원자이다. 기원전 2세기부터, 로마인들은 그리스 여신 아테나와 미네르바를 동일시 여겼지만, 로마인들은 그리스인들과는 달리 여신의 전투와 군사적 관계를 강조하지 않았다.\n\n아테나와 관련한 그리스 신화를 따라, 미네르바는 유피테르에게 집어삼켜진 메티스의 자녀이며, 아버지의 머리에서 갑옷을 입은 완전 무장한 상태로 나타났다. 유피테르는 티탄인 메티스를 강제로 임신시켰고, 이로 인해서 메티스는 유피테르에게서 달아나기 위해 모습을 바꿨다 (변신). 그러자 유피테르는 자신의 친자식이 그가 사투르누스에게, 사투르누스가 카엘루스에게 했던 거처럼 그를 신들의 왕이라는 자리에서 몰아낼 것이라는 예언을 떠올렸다.\n\n자신의 자식이 남자로 태어나고, 자신 보다 강해져, 자신의 자리에서 천상을 지배할 것이라는 두려움에 빠진, 유피테르는 메티스를 파리로 변하게 속여 통째로 삼켜버린다. 메티스는 유피테르의 몸 안에 있는 동안에 미네르바를 낳았고 아이를 위한 무기와 갑옷을 주조했다. 이 이야기의 일부 버전에서는, 메티스는 유피테르의 지혜의 원천으로서 그의 마음 속에서 계속 살았다. 다른 버전에서는 테티스가 미네르바의 탄생을 위한 단순한 그릇이었다고 한다. 지속적인 요동치고 울리는 소리는 유피테르를 고통스럽게 했다. 이 고통을 없애기 위해, 불카누스는 유피테르의 머리를 쪼개려고 망치를 사용했고, 그 틈에서 미네르바가 완전 무장한 어른의 모습으로 나타났다.\n\n미네르바는 시, 의학, 지혜, 상업, 직조, 공예를 관장하는 처녀 신이기도 했다. ""미네르바의 부엉이""라 보통 불리는 신수와 같이 종종 묘사되며, 이 부엉이는 빈도가 드물기는 하지만 뱀, 올리브 나무와 더불어 지혜와 지식에 대한 미네르바의 관계를 상징시킨 것이다.",여신의 전투와 군사적 관계를 중요시 한 사람들은?,"{'answer_start': [130], 'text': ['그리스인들']}",그리스인들,922,27,5,130
