id,doc_id,title,context,question,answers,answer,context_len,question_len,answer_len,answer_start
mrc-0-001107,6732,교황 그레고리오 5세,"케른텐 공작 오토 1세의 차남이자 신성 로마 제국의 오토 1세 황제의 증손자로서 교황 요한 15세의 뒤를 이어 24세의 나이에 교황으로 선출되었다. 일찍이 성직을 원했던 그는 훌륭한 교육을 받고 추기경으로서 황실 경당에서 사촌인 오토 3세 황제의 의전 사제로서 봉사하였다.\n\n그레고리오 5세는 독일인으로서 최초로 교황이 된 인물이다. 일부에서는 교황 보니파시오 2세(재위 530-532)를 최초의 독일인 교황이라고 주장하지만, 사실 그는 동고트족이다.\n\n 그레고리오 5세는 정치적으로 일관되게 로마에서 황제의 대리인으로 행동했으며, 신성 로마 제국의 많은 수도원에 특별한 권리를 부여하였다. 그가 교황이 된 후 한 첫 번째 활동은 996년 5월 21일 오토 3세를 황제로 대관시킨 것이다. 그리고 대관식이 있은 지 며칠 지나지 않아서 시노드를 소집했다. 시노드에서 그는 아르눌프에게 그의 주교좌인 랭스로 복귀할 것을 지시한 한편 제르베르(훗날의 교황 실베스테르 2세)를 주교좌를 찬탈한 죄로 비난하였다. 주교들을 지명할 권리를 주장한 로베르 2세는 프랑스 왕국 전역에 대한 교황의 파문 선언 때문에 결국 자신의 주장을 철회했으며, 혼인 문제 때문에 자신의 아내 베르타와도 결별해야만 했다. \n\n997년 파비아 공의회에서 최종적으로 결정이 내려지기 전까지, 크레센티우스 2세와 로마의 귀족들은 사촌지간인 어린 황제 오토 3세의 뜻에 따라 교황으로 선출되었다는 이유를 내세워 그레고리오 5세를 반대하고, 대신 피아첸차의 대주교 요한 필라가토스를 대립교황 요한 16세(997–998)로 추대하였다. 그러나 크레센티우스 2세의 반란은 로마로 진격한 오토 3세의 군대에 의해 진압되었다. 대립교황 요한 16세는 도주했으며, 크레센티우스 2세는 산탄젤로 성에 감금되었다. 황제의 군대는 대립교황을 추적해 생포한 다음 그의 코와 귀, 혀를 잘라냈다. 또한 그의 눈을 멀게 만든 다음 오토 3세와 그레고리오 5세 앞에 끌고 가 공개적으로 모욕을 주었다. 대립교황 요한 16세는 이후 독일에 있는 풀다 수도원으로 보내져, 그곳에서 1013년 사망할 때까지 거주하였다. 한편 황제의 군대에 의해 포위된 산탄젤로 성은 998년에 함락되었으며, 크레센티우스 2세는 성벽에 목이 매달리는 교수형에 처해졌다.\n\n그레고리오 5세는 어떠한 타살의 의혹 없이 998년 2월 18일 갑작스럽게 선종하였다. 그의 유해는 성 베드로 대성전 내부에 있는 교황 펠라지오 1세의 무덤 곁에 안장되었다. 그의 뒤를 이어 제르베르가 교황으로 선출되어, 교황 실베스테르 2세로 즉위하였다.",독일인으로서 최초로 교황이 된 자의 사망일은?,"{'answer_start': [1144], 'text': ['998년 2월 18일']}",998년 2월 18일,1263,25,11,1144
mrc-1-001013,41478,1989년 일본 프로 야구 올스타전,"전년도에 3년 연속 일본 시리즈 정상에 오른 세이부 라이온스의 모리 마사아키 감독이 퍼시픽 리그 올스타팀을 지휘했고 센트럴 리그 우승을 이끈 주니치 드래곤스의 호시노 센이치 감독이 센트럴 리그 올스타팀의 지휘를 맡았다. 1월 7일에 쇼와 천황이 붕어하면서 연호가 쇼와에서 헤이세이로 바뀌었고 프로 야구계에도 오릭스 브레이브스와 후쿠오카 다이에 호크스가 창단하여 26년 간 3경기제였던 올스타전이 이 해부터 2경기로 단축됐다.\n\n1차전에서는 베테랑 투수인 무라타 조지(롯데)가 대활약을 펼쳤는데 무라타는 퍼시픽 올스타팀의 선발 투수로서 3이닝을 2피안타와 삼진 3개, 무실점의 호투로 자신의 첫 올스타전 MVP에 선정되는 영예를 안았다. 2차전에서는 센트럴 올스타팀의 감독이자 호시노 감독의 소속팀인 주니치가 분기했는데 특히 히코노 도시카쓰, 우노 마사루, 나카무라 다케시 등이 공격과 수비에 맹활약을 보였다. 히코노는 3회에 퍼시픽 올스타팀의 상대 투수인 니시자키 유키히로(닛폰햄)를 상대로 솔로 홈런을 때려내 2차전 MVP에 선정됐다.",3회에서 히코노에게 홈런을 허용한 상대팀 투수는?,"{'answer_start': [481], 'text': ['니시자키 유키히로']}",니시자키 유키히로,526,27,9,481
mrc-0-000735,42744,Billy's Bucket List,"파티 팻(성우: 앤디 샘버그)이 연 경연에서 랩 베어와 프리스타일 랩 배틀을 한 뒤, 핀은 빌리(성우: 루 퍼리그노)의 전 여자친구인 캐니언(성우: 아코 카스투에라)을 만난다. 캐니언은 핀에게 빌리의 옷을 건네주고, 둘은 함께 빌리의 은신처를 찾는다. 동굴에서 요정들을 무찌른 뒤, 캐니언은 빌리가 작성한 버킷 리스트를 찾는다. 캐니언과 핀은 빌리를 기리기 위해 그의 버킷 리스트를 모두 완성하기로 결정한다. 둘은 사막에서 오토바이를 거칠게 탄 뒤 각자 헤어진다. 그 후 핀은 버킷 리스트에서 미처 보지 못한 내용을 확인한다. 바로 “바다 위에 등을 대고 누워보기”였다.\n\n바다를 두려워하는 핀은 빌리를 위해 마지막 항목을 직접 해보기로 결심한다. 하지만 피어 피스터(성우: 마크 해밀)가 나타나 핀을 괴롭히고, 핀은 스스로 머리를 때려 기절한 채 바다로 뛰어든다. 그동안 핀은 바다 속을 헤엄치다가 고래에게 잡아 먹히는 꿈을 꾼다. 핀은 정신을 차리고, 풀 검을 이용해 피어 피스터를 없앤다. 핀은 결국 바다에 대한 두려움을 떨쳐내는데 성공한다. 밤이 된 하늘에는 빌리의 영혼이 나타나 자신 대신 버킷 리스트를 완료해줘서 고맙다고 말한다. 마지막으로 빌리는 핀에게 핀의 인간 아버지가 성채에 있다는 사실을 알려주고 사라진다.",핀과 함께 사막에서 오토바이를 탄 인물은?,"{'answer_start': [184], 'text': ['캐니언']}",캐니언,632,23,3,184
mrc-0-000022,55289,모셰 웨인베르그,"모셰 웨인베르그(Moshe Weinberg, 1939년 9월 19일 ~ 1972년 9월 5일)는 이스라엘의 전 레슬링 선수이자 코치이다.\n\n이스라엘 레슬링 선수로 8년간 활약했으며, 청소년 및 성인 대회에서 챔피언에 올랐다. 이후 하포엘 하이파에서 경력을 시작했으며, 윈게이트 체육 연구소에서 코치 자격증을 획득하였다. 그 뒤 하포엘 텔아비브의 코치를 지냈으며, 1972년 하계 올림픽 당시 이스라엘 레슬링 국가대표팀의 코치로 참가하였다.\n\n1972년 9월 5일 새벽 4시경에 팔레스타인의 무장 테러리스트 단체인 검은 9월단 단원 8명이 뮌헨에 위치한 올림픽 선수촌에서 이스라엘 코치와 심판이 묵고 있던 숙소로 침입했으며, 웨인베르그는 침실 근처에서 괴한들의 리더인 루티프 아피프와 마주쳤다. 그는 근처에 있던 과도를 집어들고 아피프의 왼쪽 가슴을 향해 휘둘렀으나 별다른 타격을 입히지 못했고, 오히려 뺨 부위에 총을 맞았다. 그리고 부상당한 상태로 괴한들에게 AK-47로 위협받으며 이스라엘 선수단이 머무는 곳으로 안내하라는 협박을 받았으며, 그는 펜싱, 사격, 육상 선수들이 묵고 있던 숙소를 지나 레슬링과 역도 선수들이 묵고 있던 숙소로 갔다.\n\n이후 괴한들이 레슬링 선수 마르크 슬라빈, 엘리에제르 할핀, 가드 초바리, 역도 선수 요세프 로마노, 다비드 베르게르, 제브 프리드만 등 6명을 인질로 붙잡아 끌고 오는 사이 웨인베르그는 괴한 중 한 명인 모하메드 사파디를 공격해 기절시켰으며, 이로 인해 인질로 붙잡혔던 초바리는 지하 주차장 쪽으로 도망쳐 탈출에 성공하였다. 하지만 직후 그는 나머지 괴한들이 발사한 총에 맞고 쓰러졌으며, 괴한들은 그의 시체를 길바닥에 내던졌다. \n\n사망 이후 국제 아마추어 레슬링 연맹 측에서 마르크 슬라빈, 엘리에제르 할핀, 요세프 구트프로인드와 함께 금메달을 추서하였으며, 뮌헨 올림픽 스타디움에서 희생자들을 기리기 위한 추도식이 거행되었다.",루티프 아피푸가 소속된 집단은?,"{'answer_start': [291], 'text': ['검은 9월단']}",검은 9월단,951,17,6,291
mrc-0-002022,7581,박세영 (1902년),"한국의 시인, 경기도 고양군에서 가난한 선비의 아들로 태어났다. 송영과 함께 배재고보에 입학하여 교원 강매, 이중화의 영향을 받아 문학을 하기 시작했다. 3.1운동 당시 송영과 함께 등사신문을 발간해 독립사상을 고취했으며 배재고보 졸업 후 상하이로 갔다. 문학단체 염군사 동인으로 활동하면서 <황포강반>을 발표했고 귀국후에는 1925년 연희전문에 편입하였다. 일제 강점기에 카프 문학운동에 참가했으며, 송영과 함께 프롤레타리아 동시를 다수 창작하였다. 1928년에는 고향 고양군에서 교원을 역임했고, 이 경험을 바탕으로 여러 동시, 동극을 발표하였다. 1937년 시집 《산제비》를 펴낸 이후 해방까지 절필하였다. 해방 후 1946년 월북하여 조선문학작가동맹 중앙집행위원장, 북조선문학예술총동맹 출판부장을 역임했고 1947년에 조선민주주의인민공화국의 국가인 〈애국가〉를 작사했다. 한국전쟁 기간에는 종군작가로 참전하여 군무자들의 문예 활동과 창작을 지도하였다. 한국 전쟁 이후에는 요직을 두루 겸하였고, 1955년에는 몽골 방문 경험을 토대로 <몽고방문시초>를 썼다. 1962년에는 그의 대표작인 서사시집 <<밀림의 역사>>를 썼는데, 북한에서 이 작품은 조기천의 <<백두산>>과 함께 북한의 2대 걸작 서사시로 평가받았다.\n\n그가 지은〈림진강〉은 1950년대에 지은 유행가로, 대한민국에 두고온 가족들과 벗들을 그리워하면서 지은 노래인데 가사 내용 중에 남한의 궁핍한 경제상을 북한의 풍족한 협동벌의 모습과 대조시켜 북한 체제의 우월성을 담으려 했다. 이 노래가 남한에서 유행하자, 정부는 이 노래를 부르지 못하도록 탄압하였지만 1990년대에 다시 부를 수 있게 되었다. 재일교포 가수 김연자가 서울에서 진행된 텔레비전 음악회에서〈림진강〉을 노래하여 남한에서도 림진강을 다시 부를 수 있게 된 것이다. 이후 양희은, 김용우, 적우 등이 리메이크하여 불렀으며, 북조선에서는 재일교포 출신의 성악가 조청미가 불렀다. 이 노래는 일본어로 번역되어 일본에서 널리 불렸는데, 2005년 조총련을 주제로 한 일본 영화 박치기의 주제가로 남한에 널리 알려지게 됐다.",텔레비전 음악회에서 가수 김연자가 부른 노래는?,"{'answer_start': [858], 'text': ['〈림진강〉']}",〈림진강〉,1039,26,5,858
mrc-0-003774,21304,행정심판,"행정심판(行政審判)은 행정청이 일정한 공법적 결정을 함에 있어서 거치는 모든 준사법적 절차를 말한다. 좁은 의미로 설명하면 행정기관이 재결청이 되는 행정쟁송 절차를 말한다. 일반적인 행정심판은 좁은 의미의 행정심판을 의미한다. 또한, 형식적 의미의 행정심판은 행정심판법의 적용을 받는 행정심판을 말하며 이것도 역시 실질적으로는 좁은 의미의 행정심판을 의미한다.\n\n대한민국 행정심판법 제3조 제1항은 행정청의 모든 처분 또는 부작위를 행정심판의 대상으로 함으로써 개괄주의를 채택하고 있다. 하지만 대통령의 처분 또는 부작위에 대하여는 행정심판의 대상에서 제외하고 있다. (대통령의 처분 또는 부작위는 행정소송의 대상은 된다.)\n\n행정심판의 재결 역시도 심판의 대상은 될 수 없으나 재결에 고유한 위법이 있는 경우에 소송의 대상은 된다.\n\n행정심판청구를 심리·재결하는 권한을 가진 행정기관을 행정심판기관이라 하며, 행정심판기관에는 행정심판위원회가 있다. 행정심판위원회는 국민권익위원회 소속 중앙행정심판위원회, 시도지사 소속 행정심판위원회, 직근 상급행정기관 소속 행정심판위원회, 해당 행정청 소속 행정심판위원회의 4개로 구분할 수 있다.",대한민국 행정심판법 제3조 제 1항의 근간이 되는 방침은 무엇인가?,"{'answer_start': [260], 'text': ['개괄주의']}",개괄주의,584,37,4,260
mrc-0-001048,4960,천문학사,"천문학 혁명\n해양의 개발에 따라 개원된 과학 혁명 시대 (15세기 중엽 ~ 17세기 중엽)에는 원양 항해의 안전을 보증하기 위하여 항해력(航海曆, 천체 위치 추산표)의 개정이 급선무가 되었다. 종래 교황청의 교의의 하나로서 그 권위를 인정해 왔던 지구 중심설은 항해력 제작을 위해서는 반드시 정당한 기초 이론이라고는 할 수 없다는 것을 알게 되었다. 그래서 코페르니쿠스는 태양중심설을 채택하여 우주 체계를 전개했다. 이 설에서는, 모형적으로는 중심 천체로서 지구 대신 태양을 바꿔 놓은 것뿐이지만, 행성의 시운동을 간단명료하게 설명할 수가 있었다. 그러나 공전 궤도의 모양을 종래와 같이 원형으로 보았기 때문에 항해력의 개량은 예기되었던 정도는 아니었다.\n\n한편, 갈릴레오 갈릴레이는 1609년의 망원경의 발명에 의해 태양 중심설에 관측적인 근거를 만들어 주고, 또한 1638년에는 지상 물체의 실험에 의해서 천체 역학의 기초를 구축하였다. 하지만 갈릴레이는 종래의 행성 궤도가 원이라는 생각을 버리지 못했으며, 케플러를 인정하지 못한 한계 역시 가지고 있었다.\n\n케플러는 신성 로마 제국의 제국 수학자 티코 브라헤에게서 이어받은 화성의 관측 자료를 정리하여 행성 공전의 법칙을 발견했다. 또한 이를 바탕으로 정도가 높은 행성 운행표를 만들어, 항해자의 요망에 부응할 수가 있었다. 이와 같은 성과는 단순한 기하학적 고찰에 그치는 것이 아니라, 물체의 운동을 추적하는 운동학적 연구에 의하여 얻어졌던 것이다. 이로써 케플러는 천체물리학을 제창해 냈다.\n\n갈릴레이가 기초를 구축한 천체 역학은 1665년 뉴턴의 만유인력의 법칙의 발견에서 시작되어 생산의 시대(17세기 중엽 ~ 18세기 후반)의 수학자들에 의해서 발전되었다. 모든 현상의 원인을 힘의 작용으로 보는 기계론적 자연관의 전성기에 지상에서는 기계의 발명의 잇따르던 때여서 천체의 운동 또한 역사적 이론에 의해서 해명되고, 1799년 라플라스가 이것을 집대성했다.",케플러는 누구의 화성 관측 자료를 통해 행성 운행표를 만들었나요?,"{'answer_start': [567], 'text': ['티코 브라헤']}",티코 브라헤,970,36,6,567
mrc-1-001581,38698,하유교목 아망천당,"《하유교목 아망천당》(夏有喬木 雅望天堂) 은 '여름에는 교목이 있고 야왕은 천국을 바라본다'는 뜻의 중국 작가 쯔웨(籽月)의 데뷔작이다.\n\n청순하고 순수한 매력을 갖고 있는 여자 수야왕을 어릴 적부터 함께 해온 남자친구, 그리고 그녀를 마음에 둔 또 다른 남자, 어두운 과거 때문에 잘못된 사랑을 할 수밖에 없는 남자 등 세 남자가 각기 다른 방식으로 사랑하면서 벌어지는 젊은 청춘들의 사랑과 우정을 담아 인터넷에서 중국 젊은 독자층에게 인기를 끌었던 소설을 한국과 중국의 배우가 출연하여 중국의 각본과 자본에 한국의 연출 노하우가 합쳐져 만들어지는 영화이다\n\n제주영상위원회 는 제주지역 영화·영상인 인프라 양성을 위해 2014년 '영상물 제작비지원 사업'으로 선정하였으며, 35억원의 제작비가 들어가는 영화에서 절반의 분량에 해당하는 세 남자와 한 여자의 사랑 이야기를 서정적이고 아름다운 풍경에 담아 그려낼 영화 전반부의 촬영을 월정리 해변, 이중섭 거리 외에 제주고등학교, 제주대학교, 제주지방법원의 협조를 받아 5월부터 약 40여 일간, 충청북도 충주시 용운사길에서 7월7일부터 3일간 , 8월 14일부터 8월 17일까지 중국에서 촬영을 하며 국내와 중국의 비중이 9:1이다. \n\n중국에서 인기를 끈 하유교목 아망천당의 작가가 크리스 의 팬이어서 영화 출연을 하게 해달라고 소속사인 SM엔터테인먼트에 지속적으로 요구했음에도 거절당하다가 2014년에 이르러 출연할 수 있게 되었다.",쯔웨는 SM엔터테인먼트에 누구의 영화 출연을 요구했나요?,"{'answer_start': [641], 'text': ['크리스']}",크리스,726,31,3,641
mrc-0-004456,47402,아와지 역,"한큐 교토 본선 3.3km(소젠지 역 부근 ~ 가미신조 역 부근)과 한큐 전철 센리 선 3.8km(구니지마 역 부근 ~ 스이타 역 부근)를 고가에 아와지 역의 교토 선과 센리 선의 평면 교차를 해소하고 17개의 건널목을 제거하는 사업이다. 사업 주체는 오사카 시에서 2008년 9월부터 공사에 착수했다 . 2024년도 말에 고가 전환 예정이다 .\n\n신역사는 4층에서 현재의 역보다 약간 남동쪽으로 이동한다. 역의 구조는 2층이 개찰구와 대합실, 3층이 상행 승강장, 4층이 하행 승강장이 될 예정이다. 이로써, 교토 본선과 센리 선은 입체 교차화되고 다이아 상의 장애물도 해소될 예정이다. 역은 기존의 2개 노선 외 역의 바로 북쪽에서 고가의 구조로 JR 조토 화물선(장래의 오사카히가시 선)과 입체 교차할 필요가 있어서 역사는 최근에 같은 구조에서 입체화된 게이큐 가마타 역의 24m를 넘는 약 30m높이로 지어진다.\n\n주된 구간에서 기존선을 임시선으로 이동한 땅에 고가선을 구축하는 것보다는 기존선을 넘는 구조 ""직상부 고가 방식""이 채용되고 있다.\n\n이 사업에 관련해서, 오사카시에서는 역의 주로 동쪽 일대에서 토지 구획 정리 사업을 한다 . 이것은 역 주변에 밀집한 노후 목조 건물과 좁은 도로가 많은 방재상 문제가 있었기 때문에 역의 고가 사업을 계기로 주변을 구획 정리하고 역전에 걸맞은 거리로 도로를 정비하는 것이다.",역의 동쪽 일부에서 토지 구획 정리 사업을 주관하는 도시는?,"{'answer_start': [553], 'text': ['오사카시']}",오사카시,694,33,4,553
mrc-1-000406,4951,튀코 브라헤,"우주관에 대한 생각은 사실에서부터 왜곡된 상황에서 시작되었다고 할 수 있다. 고대사람들은 지구가 평평하고 하늘이 돈다고 생각하였고 그 이후에 아리스타르코스 가 최초로 지동설을 주장하였지만 히파르코스\n 에 의해 부정되었다. 그 이후에 프톨레마이오스에 의해 천동설이 구체화되어 사람들에게 확립되었다. 이러한 상황이 오랫동안 지속되는 가운데 코페르니쿠스가 프톨레마이오스의 체제를 부정하면서 새로운 모델인 코페르니쿠스 체계를 가져왔다. 지구가 중심이라는 전제를 부정하며 태양이 중심이라는 것을 기반으로 하여 천동설의 복잡한 요소들을 제거할 수 있었다. 코페르니쿠스의 체계는 다음과 같다. 태양을 중심으로 안쪽에서부터 수성, 금성, 지구, 화성, 목성, 토성의 순으로 동심원을 그리면서 공전하고 있다. 행성들의 공전방향은 시계반대방향이며 안쪽에 있는 행성의 공전속도가 더 빠르고 공전주기는 짧다. 달만이 지구를 중심으로 하여 작은 원을 그리면서 공전한다. 예전의 수수께끼였던 충\n \n -지구접근-역행 그리고 내행성의 최대이각의 측정 역시 합리적으로 설명할 수 있었다. 이 체계는 코페르니쿠스의 저서 천구의 회전에 관하여(1543)에 기록되어 있다. 하지만 코페르니쿠스는 이런 모델을 바로 발표하지 않았다. 그 이유는 그가 너무 바빴던 것도 있지만 코페르니쿠스의 모델 역시 오랜 수수께끼를 해결해주지만 새로운 문제를 불러일으킨다는 사실을 알고 있었기 때문이다. 그리고 그 모델이 오랜 수수께끼들을 모두 해결해주지도 않았다. 뿐만 아니라 코페르니쿠스의 모델이 세상에 나온 이후에도 그 당시 사람들의 사상에 매우 부정적인 영향을 끼쳤기 때문에 쉽게 받아들여지지 않았다. 그들의 사상에는 지구는 우주의 중심이어야 한다는 전제가 깔려 있었기 때문이다. 즉, 이러한 관점은 교회에 대한 도전이었기에 내동댕이 쳐지고 말았다. 점점 시간이 지나면서 튀코 브라헤, 갈릴레오 갈릴레이, 케플러와 아이작 뉴턴 같은 학자들이 발전된 천문 기술과 관측 기술을 이요한 천체 관측자료를 바탕으로 하여 지동설의 증거를 여러 찾아내었다. 그들을 통해서 지동설이 우주의 현상을 가장 잘 설명할 수 있다는 것이 증명되었고 이를 통해서 과학적으로 우주 체계에 대해 접근할 수 있는 방법이 지동설이라고 받아들여지게 되었다.",아리스타르코스가 처음으로 지동설을 이야기했지만 이를 반박한 인물은?,"{'answer_start': [105], 'text': ['히파르코스']}",히파르코스,1109,37,5,105
mrc-0-003806,40502,샌피드로 산 미라,"이렇게 발견된 첫 번째 미라는 엑스레이 검사를 받았는데, ""기형 두개골 때문에 작은 어른처럼 보인"" 무뇌증 아기의 미라인 것으로 밝혀졌다. 1990년대 와이오밍대의 고고학자였던 조지 길과 덴버 어린이병원이 공동으로 조사한 두 번째 미라도 무뇌증에 걸린 아기인 것으로 드러났다. DNA 검사 결과 아기는 아메리카 원주민으로 밝혀졌고 탄소 연대는 1700년대로 측정됐다. \n\n1979년 7월 7일 <캐스퍼 스타트리뷴>에 실린 기사에 의하면 첫 번째 미라는 발견되자마자 날조된 것이다, 아기다, 전설상의 '소인'이다를 두고 논쟁이 벌어지기 시작했다고 한다. 미라는 와이오밍 주 미티츠의 한 동네 약국에 자리를 잡았고 이후 몇년간 명물로 인기를 끌다가 캐스퍼에 사는 사업가인 이반 T. 굿맨이 구입했다. 그런 다음에는 뉴욕의 사업가인 리오너드 워들러에게 넘어갔고, 그 뒤부터 현재의 행방은 아무도 모른다. 당시 캐스퍼 스타트리뷴에서는 진화론이 잘못됐음을 증명하기 위해 사라진 미라를 찾는 사람에게 10,000달러의 상금을 주겠다고 썼다",이반 T.굿맨 다음으로 샌피드로 산 미라를 보유한 사람은?,"{'answer_start': [409], 'text': ['리오너드 워들러']}",리오너드 워들러,521,32,8,409
mrc-0-002593,9281,후지요시다시,"후지 산의 북측, 후지고코의 중동부에 위치한다. 동부를 가쓰라가와 강이 남쪽에서 북쪽으로 흐르고 중부의 저변·분지를 미야가와 강 등의 지류가 역시 남쪽에서 북쪽으로 흐른다.\n\n시가지는 후지 산의 기슭에서 남북으로 길게 뻗어있다. 고도가 낮은 북쪽이 시모요시다(下吉田), 고도가 높은 남쪽이 가미요시다(上吉田)이다. 옛 요시다의 마을의 중심은 시모요시다에 있었지만 후지 강 수운의 융성과 함께 후지 산으로의 등산 입구와 가까운 가미요시다로 이동했다가 철도가 깔리면서 다시 시모요시다 방면으로 마을의 중심이 이동했다. 그리고 최근에는 가미요시다의 국도 139호 주변으로 상점이 증가했기 때문에 중심이 좀 더 남쪽으로 이동하고 있다.\n\n시가지의 남서단에는 후지카와구치코정에 걸쳐 후지 급행이 운영하는 레저 시설인 후지큐 하이랜드가 있다. 시의 남쪽은 후지 산 기슭으로 일컬어지며 이 부근에는 육상 자위대의 훈련시설인 기타후지 연습장이 있다.\n\n농업에 적합하지 않은 지방 풍토 때문에 예부터 잡곡 재배외 후지 산 기슭 경사지에 흐르는 유수를 이용해 보리 농사를 하였고 분식 요리가 일상식이었다. 전후에는 쌀도 증산되어 식생활은 바뀌고 있다. ""요시다의 우동""으로도 유명하다.",가미요시다의 국도 139호 인근에 많아진 것은 무엇인가?,"{'answer_start': [319], 'text': ['상점']}",상점,603,31,2,319
mrc-0-002735,39989,1952년 이집트 혁명,"1953년 6월 나기브는 공화정을 선포하여 군주제와 귀족 제도를 폐지하였고 이집트 공화국의 초대 대통령이 되었다. 나세르는 부총리에 임명이 되었다. 그러나 나기브는 제대로 된 토지 개혁을 실시하지 않았다. 나세르는 나기브가 혁명 정부의 책임을 방기하고 있다고 비판했다. 결국 나기브는 1954년 2월 대통령직에서 사임하였다. 그러나 갈등은 계속 되었으며, 자유장교단이 결성한 혁명평의회에서 내부 권력 투쟁이 일어났다.\n\n이 권력 투쟁에서 나세르는 신속한 토지 개혁과 세속주의 정책을 주요 의제로 내세웠다. 무슬림 형제단은 이집트에서 이슬람 질서를 완화하려는 나세르에 대항하였고 몇 차례의 암살 시도를 감행하였다. 나세르는 나기브가 반동적인 무슬림 형제단의 꼭두각시 노릇을 한다고 비판했다. 나세르는 무슬림 형제단에서 혁명에 동의하고 있던 일부 인사를 포섭하였고, 이집트 사회주의자 및 공산주의자의 지지를 확보하였다. 결국 권력 투쟁에서 승리하였고, 나기브가 정치적으로 부활할 수 없도록 그를 가택 연금시켰다. 이후 나세르는 혁명평의회의 사실상의 지도자가 되었고, 평의회 내 이슬람 근본주의 세력의 영향력을 제거하기 위해 무슬림 형제단을 탄압하였다. 1956년 6월 나세르는 대통령에 당선이 되었다.",나기브에게 가택연금 처분을 내린 자는?,"{'answer_start': [388], 'text': ['나세르']}",나세르,616,21,3,388
mrc-0-003011,6204,조모 케냐타,"1960년 12월 긴급 상태가 향상되었다. 1961년 전 케냐 아프리카 동맹당의 후임 케냐 아프리카 민족 동맹 (KANU)과 케냐 아프리카 민주 동맹 (KADU)이 둘다 그의 석방을 요구하였다. 5월 14일 케냐타는 케냐 아프리카 민족 동맹의 의장이 되었다. 그는 1961년 8월 21일 완전히 석방되었다. 한 의원이 그의 의석을 넘길 때 이듬해 그는 입법 회의로 수용되었고, ""노인""을 의미하는 음제 (mzee)로 알려졌다. 이 단계에서 그는 백인 정착자들에게 케냐를 떠나지 말라고 의문하고 화해를 성원하였다. 1963년 12월 12일 독립이 선언된 후 총리직을 유지하였다. 1964년 12월 12일 케냐타가 대통령으로서 함께 케냐는 공화국이 되었다.\n\n케냐타의 정책은 연속성의 쪽에 있었고, 그는 많은 식민지 시절의 공무원들을 그들의 이전 직업들에 간직하였다. 그는 북동부에서 소말리인 반란자들에 대항하는 데 영국군의 도움을 요청하였고, 1971년 이어서 일어난 나이로비에서 육군 반란은 당시 법무 장관 키틸리 음웬다와 육군 사령관 은돌로 소령이 사임하는 데 강요되면서 좌절되었다. 어떤 영국군들은 국가에 남아있었다. 11월 10일 케냐 아프리카 민주 동맹의 대표들은 케냐 아프리카 민족 동맹의 계급들에 가입하여 일당을 형성하였다.\n\n케냐타는 상대적으로 평화적 대지 개혁을 세웠으며 나쁜 쪽에서 그의 대지 정책들은 그의 친척들과 친구들에게 주어진 대지의 구획 선택권과 함께 케냐 안에서 깊게 부패를 참호로 에워싸졌고, 케냐타는 국가의 가장 큰 대지주가 되었다. 그는 자신의 종족 키쿠유 족을 다른 전부의 종족들의 손실로 호의를 보였다.\n\n 자신의 명성으로 그는 케냐의 유엔 가입을 감시하고, 밀턴 오보테의 우간다와 줄리어스 니에레레의 탄자니아와의 무역 협정들을 체결하였다. 그는 친서방적 반공주의 외교를 속행하였다. 안정은 해외 투자를 끌어들였고, 그는 아프리카 여러 곳에서 영향적 인물이 되었다. 하지만 그의 독재주의적 정책들은 비판을 끌어내고 의견 차이를 일으켰다.\n\n케냐타는 1966년 재선되었고, 다음해 연장한 권력들을 얻는 데 헌법을 바꾸었다. 이 기간은 소말리아와 국경 분쟁과 더많은 정치적 반대를 가져왔다. 그는 키쿠유 족이 이끄는 케냐 아프리카 민족 동맹을 실지로 케냐의 단 하나의 정당으로 만들었다. 그의 비밀 경찰들은 반체제자들을 괴롭혔고, 피오 가마 핀토, 톰 음보야와 J. M. 카리우키 같은 야당 인물들의 살인 사건들로 이어지는 데 의심을 두었다. 어떤이들은 또한 그를 C. M. G. 아르그윙스 - 코드헥과 로널드 응갈라의 사망들로 그를 이어지는 시도를 하였으나 그들이 둘다 자동차 사고에서 사망하면서 이 일은 해명을 필요하는 편이다. 그는 1974년 재선되었는 데 자신이 혼자 나간 자유적도, 공명하지도 않은 선거였다.\n\n케냐타는 논쟁의 인물이었다. 그는 자신의 지배적 키쿠유 족의 남성들이 다른 종족으로부터 대통령을 가지는 아이디어를 좋아하지 않은 것으로 주어진 종족 경쟁드로부터 위험에서 케냐 공화국을 남긴 것으로 그의 비평가들에 의하여 고발되었다. 그는 대니얼 아랍 모이에 의하여 이어졌다.\n\n나이로비의 조모 케냐타 국제공항은 그의 이름을 땄다. 케냐타는 전혀 나이로비에서 밤을 보내지 않았다. 대신 그는 항상 가툰두에 있는 자신의 마을 집으로 몰아졌다.",케냐를 부패하게 만들고 본인도 국가의 대지주로 만든 케냐타의 정책은?,"{'answer_start': [678], 'text': ['대지 정책']}",대지 정책,1630,38,5,678
